i,cs_present,size,phylum
Malacanthus,FALSE,3,Chordata
Malacocephalus,FALSE,7,Chordata
Malacocottus,FALSE,4,Chordata
Malacoctenus,FALSE,23,Chordata
Malacoraja,FALSE,4,Chordata
Malacosarcus,FALSE,1,Chordata
Malacosteus,FALSE,2,Chordata
Malakichthys,FALSE,7,Chordata
Malapterus,FALSE,1,Chordata
Mallotus,FALSE,1,Chordata
Malthopsis,FALSE,13,Chordata
Malvoliophis,FALSE,1,Chordata
Mancopsetta,FALSE,1,Chordata
Manducus,FALSE,2,Chordata
Mangarinus,FALSE,1,Chordata
Manonichthys,FALSE,7,Chordata
Margrethia,FALSE,2,Chordata
Marilyna,FALSE,2,Chordata
Marleyella,FALSE,2,Chordata
Maroubra,FALSE,2,Chordata
Marukawichthys,FALSE,2,Chordata
Mascarenichthys,FALSE,3,Chordata
Mastigopterus,FALSE,1,Chordata
Masturus,FALSE,1,Chordata
Mataeocephalus,FALSE,6,Chordata
Matanui,FALSE,2,Chordata
Matsubaraea,FALSE,1,Chordata
Matsubarichthys,FALSE,1,Chordata
Matsuichthys,FALSE,1,Chordata
Mauligobius,FALSE,2,Chordata
Maulisia,FALSE,5,Chordata
Maurolicus,FALSE,15,Chordata
Maxillicosta,FALSE,6,Chordata
Maynea,FALSE,1,Chordata
Mccoskerichthys,FALSE,1,Chordata
Meadia,FALSE,2,Chordata
Mecaenichthys,FALSE,1,Chordata
Medialuna,FALSE,2,Chordata
Medusablennius,FALSE,1,Chordata
Megaceryle,FALSE,1,Chordata
Megachasma,FALSE,1,Chordata
Megadyptes,FALSE,1,Chordata
Megalaspis,FALSE,1,Chordata
Megalocercus,FALSE,2,Chordata
Megalocottus,FALSE,1,Chordata
Megalodicopia,FALSE,2,Chordata
Megalomycter,FALSE,1,Chordata
Megalonibea,FALSE,1,Chordata
Megalops,FALSE,2,Chordata
Meganthias,FALSE,4,Chordata
Megaptera,FALSE,1,Chordata
Megatrygon,FALSE,1,Chordata
Meiacanthus,FALSE,28,Chordata
Melamphaes,FALSE,31,Chordata
Melanitta,FALSE,5,Chordata
Melanocetus,FALSE,6,Chordata
Melanogrammus,FALSE,1,Chordata
Melanolagus,FALSE,1,Chordata
Melanonus,FALSE,3,Chordata
Melanorhinus,FALSE,3,Chordata
Melanostigma,FALSE,8,Chordata
Melanostomias,FALSE,16,Chordata
Melapedalion,FALSE,1,Chordata
Melichthys,FALSE,3,Chordata
Melodichthys,FALSE,1,Chordata
Membras,FALSE,5,Chordata
Mendosoma,FALSE,1,Chordata
Mene,FALSE,1,Chordata
Menidia,FALSE,4,Chordata
Menticirrhus,FALSE,9,Chordata
Mentodus,FALSE,8,Chordata
Menziesichthys,FALSE,1,Chordata
Mephisto,FALSE,1,Chordata
Mergus,FALSE,1,Chordata
Merlangius,FALSE,1,Chordata
Merluccius,FALSE,14,Chordata
Mesobius,FALSE,2,Chordata
Mesochordaeus,FALSE,2,Chordata
Mesogobius,FALSE,1,Chordata
Mesoikopleura,FALSE,4,Chordata
Mesoplodon,FALSE,15,Chordata
Mesopristes,FALSE,3,Chordata
Metandrocarpa,FALSE,15,Chordata
Metavelifer,FALSE,1,Chordata
Metcalfina,FALSE,1,Chordata
Metelectrona,FALSE,3,Chordata
Meteoria,FALSE,1,Chordata
Meuschenia,FALSE,8,Chordata
Micrenophrys,FALSE,1,Chordata
Microbrotula,FALSE,8,Chordata
Microcanthus,FALSE,1,Chordata
Microcephalophis,FALSE,1,Chordata
Microchirus,FALSE,7,Chordata
Microcosmus,FALSE,37,Chordata
Microcottus,FALSE,2,Chordata
Microdesmus,FALSE,16,Chordata
Microgadus,FALSE,2,Chordata
Microgastra,FALSE,1,Chordata
Micrognathus,FALSE,7,Chordata
Microgobius,FALSE,15,Chordata
Microichthys,FALSE,2,Chordata
Microlepidotus,FALSE,2,Chordata
Microlipophrys,FALSE,7,Chordata
Microlophichthys,FALSE,2,Chordata
Micromesistius,FALSE,2,Chordata
Micrometrus,FALSE,2,Chordata
Microphis,FALSE,3,Chordata
Microphotolepis,FALSE,2,Chordata
Micropogonias,FALSE,7,Chordata
Microspathodon,FALSE,4,Chordata
Microstoma,FALSE,2,Chordata
Microstomus,FALSE,4,Chordata
Miichthys,FALSE,1,Chordata
Millarus,FALSE,1,Chordata
Millerigobius,FALSE,1,Chordata
Mimoblennius,FALSE,5,Chordata
Minilabrus,FALSE,1,Chordata
Minipera,FALSE,4,Chordata
Minous,FALSE,12,Chordata
Minyichthys,FALSE,4,Chordata
Minysicya,FALSE,1,Chordata
Minysynchiropus,FALSE,1,Chordata
Miracorvina,FALSE,1,Chordata
Mirapinna,FALSE,1,Chordata
Mirognathus,FALSE,1,Chordata
Mirorictus,FALSE,1,Chordata
Miroscyllium,FALSE,1,Chordata
Mirounga,FALSE,2,Chordata
Mitotichthys,FALSE,4,Chordata
Mitsukurina,FALSE,1,Chordata
Mixomyrophis,FALSE,2,Chordata
Mobula,FALSE,11,Chordata
Modicus,FALSE,2,Chordata
Mola,FALSE,3,Chordata
Molgula,FALSE,146,Chordata
Molguloides,FALSE,17,Chordata
Mollisquama,FALSE,1,Chordata
Molva,FALSE,3,Chordata
Monacanthus,FALSE,3,Chordata
Monachus,FALSE,3,Chordata
Monacoa,FALSE,3,Chordata
Monandrocarpa,FALSE,9,Chordata
Monhoplichthys,FALSE,1,Chordata
Monniotus,FALSE,6,Chordata
Monocentris,FALSE,3,Chordata
Monochirus,FALSE,2,Chordata
Monodactylus,FALSE,4,Chordata
Monodon,FALSE,1,Chordata
Monognathus,FALSE,15,Chordata
Monolene,FALSE,12,Chordata
Monomitopus,FALSE,14,Chordata
Monopenchelys,FALSE,1,Chordata
Monotaxis,FALSE,2,Chordata
Monothrix,FALSE,1,Chordata
Mora,FALSE,1,Chordata
Morchellium,FALSE,6,Chordata
Mordacia,FALSE,2,Chordata
Moringua,FALSE,9,Chordata
Morone,FALSE,2,Chordata
Morus,FALSE,3,Chordata
Mugilogobius,FALSE,12,Chordata
Mulloidichthys,FALSE,7,Chordata
Mullus,FALSE,3,Chordata
Muraena,FALSE,10,Chordata
Muraenesox,FALSE,3,Chordata
Muraenichthys,FALSE,6,Chordata
Muraenolepis,FALSE,8,Chordata
Mustelus,FALSE,28,Chordata
Mycteroperca,FALSE,15,Chordata
Myctophum,FALSE,16,Chordata
Myersina,FALSE,9,Chordata
Myopegma,FALSE,2,Chordata
Myopsaron,FALSE,1,Chordata
Myoxocephalus,FALSE,15,Chordata
Myrichthys,FALSE,11,Chordata
Myripristis,FALSE,28,Chordata
Myroconger,FALSE,5,Chordata
Myron,FALSE,1,Chordata
Myrophis,FALSE,8,Chordata
Myrrophis,FALSE,1,Chordata
Mysterascidia,FALSE,1,Chordata
Mystriophis,FALSE,2,Chordata
Myxine,FALSE,23,Chordata
Myxodagnus,FALSE,5,Chordata
Myxodes,FALSE,3,Chordata
Myxus,FALSE,1,Chordata
Nalbantichthys,FALSE,1,Chordata
Namiella,FALSE,1,Chordata
Nannobrachium,FALSE,17,Chordata
Nannocampus,FALSE,5,Chordata
Nannoplecostomus,FALSE,1,Chordata
Nannosalarias,FALSE,1,Chordata
Nansenia,FALSE,18,Chordata
Narcetes,FALSE,5,Chordata
Narcine,FALSE,21,Chordata
Narke,FALSE,3,Chordata
Nasolamia,FALSE,1,Chordata
Natalichthys,FALSE,3,Chordata
Natator,FALSE,1,Chordata
Naucrates,FALSE,1,Chordata
Nautichthys,FALSE,3,Chordata
Navigobius,FALSE,3,Chordata
Nealotus,FALSE,1,Chordata
Neamia,FALSE,4,Chordata
Neatypus,FALSE,1,Chordata
Nebris,FALSE,2,Chordata
Nebrius,FALSE,1,Chordata
Nectamia,FALSE,9,Chordata
Nectoliparis,FALSE,1,Chordata
Neenchelys,FALSE,10,Chordata
Negaprion,FALSE,2,Chordata
Nelabrichthys,FALSE,1,Chordata
Nelusetta,FALSE,1,Chordata
Nemaclinus,FALSE,1,Chordata
Nemadactylus,FALSE,7,Chordata
Nemamyxine,FALSE,2,Chordata
Nemanthias,FALSE,1,Chordata
Nemapteryx,FALSE,5,Chordata
Nematalosa,FALSE,8,Chordata
Nemateleotris,FALSE,4,Chordata
Nematistius,FALSE,1,Chordata
Nematogobius,FALSE,2,Chordata
Nematops,FALSE,4,Chordata
Nemichthys,FALSE,3,Chordata
Nemipterus,FALSE,26,Chordata
Nemoossis,FALSE,1,Chordata
Neoachiropsetta,FALSE,1,Chordata
Neoaploactis,FALSE,1,Chordata
Neoarius,FALSE,3,Chordata
Neobythites,FALSE,52,Chordata
Neobythitoides,FALSE,1,Chordata
Neocaristius,FALSE,1,Chordata
Neocentropogon,FALSE,6,Chordata
Neoceratias,FALSE,1,Chordata
Neochanna,FALSE,1,Chordata
Neochelon,FALSE,1,Chordata
Neocirrhites,FALSE,1,Chordata
Neoclinus,FALSE,11,Chordata
Neoconger,FALSE,3,Chordata
Neocyema,FALSE,1,Chordata
Neocyttus,FALSE,4,Chordata
Neodictyon,FALSE,1,Chordata
Neodistoma,FALSE,1,Chordata
Neoditrema,FALSE,1,Chordata
Neoepinnula,FALSE,3,Chordata
Neoglyphidodon,FALSE,9,Chordata
Neogobius,FALSE,3,Chordata
Neoharriotta,FALSE,3,Chordata
Neolaeops,FALSE,1,Chordata
Neolumpenus,FALSE,1,Chordata
Neomerinthe,FALSE,13,Chordata
Neomyxine,FALSE,2,Chordata
Neomyxus,FALSE,2,Chordata
Neonesthes,FALSE,2,Chordata
Neoniphon,FALSE,5,Chordata
Neoodax,FALSE,1,Chordata
Neoopisthopterus,FALSE,2,Chordata
Neopagetopsis,FALSE,1,Chordata
Neopataecus,FALSE,1,Chordata
Neophoca,FALSE,1,Chordata
Neophrynichthys,FALSE,2,Chordata
Neopomacentrus,FALSE,17,Chordata
Neoraja,FALSE,5,Chordata
Neosalangichthys,FALSE,1,Chordata
Neosalanx,FALSE,4,Chordata
Neoscombrops,FALSE,3,Chordata
Neoscopelus,FALSE,3,Chordata
Neoscorpaena,FALSE,1,Chordata
Neoscorpis,FALSE,1,Chordata
Neosebastes,FALSE,12,Chordata
Neostethus,FALSE,3,Chordata
Neosynchiropus,FALSE,3,Chordata
Neotrygon,FALSE,10,Chordata
Neovespicula,FALSE,1,Chordata
Neovison,FALSE,1,Chordata
Neozoarces,FALSE,2,Chordata
Nephtheis,FALSE,1,Chordata
Nerodia,FALSE,2,Chordata
Nerophis,FALSE,3,Chordata
Nes,FALSE,1,Chordata
Nesiarchus,FALSE,1,Chordata
Nesofregetta,FALSE,1,Chordata
Nesogobius,FALSE,5,Chordata
Nessorhamphus,FALSE,2,Chordata
Netta,FALSE,1,Chordata
Nettastoma,FALSE,6,Chordata
Nettenchelys,FALSE,8,Chordata
Nettorhamphos,FALSE,1,Chordata
Netuma,FALSE,3,Chordata
Nexilosus,FALSE,1,Chordata
Nezumia,FALSE,52,Chordata
Nibea,FALSE,10,Chordata
Nicholsina,FALSE,1,Chordata
Nielsenichthys,FALSE,1,Chordata
Niphon,FALSE,1,Chordata
Nomeus,FALSE,1,Chordata
Nomorhamphus,FALSE,2,Chordata
Norfolkia,FALSE,4,Chordata
Normanichthys,FALSE,1,Chordata
Normichthys,FALSE,3,Chordata
Notacanthus,FALSE,6,Chordata
Notarius,FALSE,10,Chordata
Notesthes,FALSE,1,Chordata
Notiocampus,FALSE,1,Chordata
Notocetichthys,FALSE,1,Chordata
Notocheirus,FALSE,1,Chordata
Notocirrhitus,FALSE,1,Chordata
Notoclinops,FALSE,3,Chordata
Notoclinus,FALSE,2,Chordata
Notograptus,FALSE,2,Chordata
Notolabrus,FALSE,7,Chordata
Notoliparis,FALSE,4,Chordata
Notolychnus,FALSE,1,Chordata
Notolycodes,FALSE,1,Chordata
Notomuraenobathys,FALSE,1,Chordata
Notomyxine,FALSE,1,Chordata
Notophycis,FALSE,2,Chordata
Notopogon,FALSE,5,Chordata
Notoraja,FALSE,13,Chordata
Notorynchus,FALSE,1,Chordata
Notoscopelus,FALSE,6,Chordata
Notothenia,FALSE,7,Chordata
Nototheniops,FALSE,2,Chordata
Novaculichthys,FALSE,1,Chordata
Novaculoides,FALSE,1,Chordata
Novaculops,FALSE,5,Chordata
Nuchequula,FALSE,7,Chordata
Nudiantennarius,FALSE,1,Chordata
Numenius,FALSE,8,Chordata
Nybelinella,FALSE,2,Chordata
Oblada,FALSE,1,Chordata
Obliquogobius,FALSE,6,Chordata
Occella,FALSE,4,Chordata
Occidentarius,FALSE,1,Chordata
Oceanites,FALSE,2,Chordata
Oceanodroma,FALSE,14,Chordata
Ocosia,FALSE,8,Chordata
Octacnemus,FALSE,6,Chordata
Oculinaria,FALSE,2,Chordata
Ocynectes,FALSE,2,Chordata
Ocyurus,FALSE,1,Chordata
Odax,FALSE,3,Chordata
Odobenus,FALSE,1,Chordata
Odondebuenia,FALSE,1,Chordata
Odontanthias,FALSE,15,Chordata
Odontaspis,FALSE,2,Chordata
Odonteleotris,FALSE,2,Chordata
Odontesthes,FALSE,6,Chordata
Odontognathus,FALSE,3,Chordata
Odontomacrurus,FALSE,1,Chordata
Odontopyxis,FALSE,1,Chordata
Odontoscion,FALSE,3,Chordata
Odontostomias,FALSE,2,Chordata
Odontostomops,FALSE,1,Chordata
Odonus,FALSE,1,Chordata
Oedalechilus,FALSE,2,Chordata
Ogcocephalus,FALSE,13,Chordata
Ogilbia,FALSE,17,Chordata
Ogilbichthys,FALSE,7,Chordata
Ogilbyina,FALSE,3,Chordata
Oidiphorus,FALSE,2,Chordata
Oikopleura,FALSE,16,Chordata
Okamejei,FALSE,14,Chordata
Oligocarpa,FALSE,2,Chordata
Oligocottus,FALSE,5,Chordata
Oligolepis,FALSE,3,Chordata
Oligoplites,FALSE,5,Chordata
Oligotrema,FALSE,5,Chordata
Olisthops,FALSE,1,Chordata
Oman,FALSE,1,Chordata
Omegophora,FALSE,2,Chordata
Ommatophoca,FALSE,1,Chordata
Omobranchus,FALSE,19,Chordata
Omosudis,FALSE,1,Chordata
Omox,FALSE,2,Chordata
Oncopterus,FALSE,1,Chordata
Oncorhynchus,FALSE,7,Chordata
Oneirodes,FALSE,38,Chordata
Onigocia,FALSE,7,Chordata
Onuxodon,FALSE,3,Chordata
Onychoprion,FALSE,4,Chordata
Opaeophacus,FALSE,1,Chordata
Opeatogenys,FALSE,2,Chordata
Ophichthus,FALSE,82,Chordata
Ophiclinops,FALSE,3,Chordata
Ophiclinus,FALSE,6,Chordata
Ophidion,FALSE,28,Chordata
Ophioblennius,FALSE,5,Chordata
Ophiocara,FALSE,1,Chordata
Ophiodon,FALSE,1,Chordata
Ophiogobius,FALSE,2,Chordata
Ophioscion,FALSE,10,Chordata
Ophisurus,FALSE,2,Chordata
Ophthalmolepis,FALSE,1,Chordata
Opisthocentrus,FALSE,3,Chordata
Opisthonema,FALSE,5,Chordata
Opisthoproctus,FALSE,1,Chordata
Opisthopterus,FALSE,6,Chordata
Opistognathus,FALSE,67,Chordata
Oplegnathus,FALSE,7,Chordata
Oplopomops,FALSE,1,Chordata
Oplopomus,FALSE,2,Chordata
Opostomias,FALSE,2,Chordata
Opsanus,FALSE,5,Chordata
Optivus,FALSE,3,Chordata
Opua,FALSE,2,Chordata
Orbiraja,FALSE,2,Chordata
Orcaella,FALSE,2,Chordata
Orcinus,FALSE,1,Chordata
Orcynopsis,FALSE,1,Chordata
Oreosoma,FALSE,1,Chordata
Orthonopias,FALSE,1,Chordata
Orthopristis,FALSE,7,Chordata
Osmerus,FALSE,2,Chordata
Osopsaron,FALSE,3,Chordata
Osteobrama,FALSE,1,Chordata
Osteodiscus,FALSE,3,Chordata
Osteogeneiosus,FALSE,1,Chordata
Osteomugil,FALSE,3,Chordata
Ostichthys,FALSE,13,Chordata
Ostorhinchus,FALSE,86,Chordata
Ostracion,FALSE,8,Chordata
Ostracoberyx,FALSE,3,Chordata
Otaria,FALSE,1,Chordata
Othos,FALSE,1,Chordata
Otolithes,FALSE,2,Chordata
Otolithoides,FALSE,2,Chordata
Otophidium,FALSE,4,Chordata
Owstonia,FALSE,34,Chordata
Oxycercichthys,FALSE,1,Chordata
Oxycheilinus,FALSE,10,Chordata
Oxycirrhites,FALSE,1,Chordata
Oxyconger,FALSE,1,Chordata
Oxyeleotris,FALSE,1,Chordata
Oxyjulis,FALSE,1,Chordata
Oxylebius,FALSE,1,Chordata
Oxymetopon,FALSE,5,Chordata
Oxymonacanthus,FALSE,2,Chordata
Oxynotus,FALSE,5,Chordata
Oxyurichthys,FALSE,27,Chordata
Pachycara,FALSE,28,Chordata
Pachymetopon,FALSE,3,Chordata
Pachyptila,FALSE,5,Chordata
Pachystomias,FALSE,1,Chordata
Pachyurus,FALSE,1,Chordata
Paedogobius,FALSE,1,Chordata
Paedovaricus,FALSE,1,Chordata
Pagellus,FALSE,6,Chordata
Pagetopsis,FALSE,2,Chordata
Pagodroma,FALSE,1,Chordata
Pagophila,FALSE,1,Chordata
Pagophilus,FALSE,1,Chordata
Pagothenia,FALSE,2,Chordata
Pagrus,FALSE,5,Chordata
Palatogobius,FALSE,3,Chordata
Pallasina,FALSE,1,Chordata
Palmoliparis,FALSE,1,Chordata
Palutrus,FALSE,4,Chordata
Pampus,FALSE,6,Chordata
Pandaka,FALSE,2,Chordata
Pangasius,FALSE,1,Chordata
Panna,FALSE,3,Chordata
Pantolabus,FALSE,1,Chordata
Panturichthys,FALSE,4,Chordata
Papasula,FALSE,1,Chordata
Papilloculiceps,FALSE,1,Chordata
Papuengraulis,FALSE,1,Chordata
Parabathymyrus,FALSE,6,Chordata
Parabembras,FALSE,2,Chordata
Parablennius,FALSE,26,Chordata
Parabothus,FALSE,9,Chordata
Parabrotula,FALSE,2,Chordata
Paracaesio,FALSE,9,Chordata
Paracallionymus,FALSE,1,Chordata
Paracanthostracion,FALSE,1,Chordata
Paracanthurus,FALSE,1,Chordata
Paracaristius,FALSE,4,Chordata
Paracentropogon,FALSE,4,Chordata
Paracentropyge,FALSE,1,Chordata
Parachaenichthys,FALSE,2,Chordata
Parachaetodon,FALSE,1,Chordata
Parachaeturichthys,FALSE,2,Chordata
Paracheilinus,FALSE,20,Chordata
Parachelon,FALSE,1,Chordata
Paracirrhites,FALSE,6,Chordata
Paraclinus,FALSE,23,Chordata
Paraconger,FALSE,7,Chordata
Paraculeolus,FALSE,1,Chordata
Paradiancistrus,FALSE,4,Chordata
Paradicula,FALSE,1,Chordata
Paradiplospinus,FALSE,2,Chordata
Paradoliopsis,FALSE,1,Chordata
Paragaleus,FALSE,4,Chordata
Paragobiodon,FALSE,7,Chordata
Paragunnellichthys,FALSE,2,Chordata
Paraheminodus,FALSE,4,Chordata
Parahollardia,FALSE,2,Chordata
Parahydrophis,FALSE,1,Chordata
Parahypsos,FALSE,1,Chordata
Parajulis,FALSE,1,Chordata
Parakuhlia,FALSE,1,Chordata
Paralabrax,FALSE,10,Chordata
Paralepis,FALSE,4,Chordata
Paraletharchus,FALSE,2,Chordata
Paralichthodes,FALSE,1,Chordata
Paralichthys,FALSE,18,Chordata
Paraliparis,FALSE,143,Chordata
Paralonchurus,FALSE,6,Chordata
Paralticus,FALSE,1,Chordata
Paraluteres,FALSE,2,Chordata
Parambassis,FALSE,1,Chordata
Paramolgula,FALSE,5,Chordata
Paramonacanthus,FALSE,16,Chordata
Paramugil,FALSE,2,Chordata
Paramyxine,FALSE,2,Chordata
Paranebris,FALSE,1,Chordata
Paranibea,FALSE,1,Chordata
Paranotothenia,FALSE,2,Chordata
Paranthias,FALSE,2,Chordata
Parapistocalamus,FALSE,1,Chordata
Paraplagusia,FALSE,6,Chordata
Paraplesiops,FALSE,5,Chordata
Paraploactis,FALSE,7,Chordata
Paraplotosus,FALSE,3,Chordata
Parapocryptes,FALSE,2,Chordata
Parapolynemus,FALSE,1,Chordata
Parapriacanthus,FALSE,10,Chordata
Parapristipoma,FALSE,4,Chordata
Parapristipomoides,FALSE,1,Chordata
Parapsettus,FALSE,1,Chordata
Parapterois,FALSE,2,Chordata
Parasaccogaster,FALSE,3,Chordata
Parasciadonus,FALSE,2,Chordata
Parascolopsis,FALSE,12,Chordata
Parascombrops,FALSE,8,Chordata
Parascorpaena,FALSE,7,Chordata
Parascorpis,FALSE,1,Chordata
Parascyllium,FALSE,5,Chordata
Parasphyraenops,FALSE,2,Chordata
Parastromateus,FALSE,1,Chordata
Parasudis,FALSE,2,Chordata
Parataeniophorus,FALSE,3,Chordata
Parateleopus,FALSE,1,Chordata
Paratrachichthys,FALSE,3,Chordata
Paratriacanthodes,FALSE,3,Chordata
Paratrimma,FALSE,2,Chordata
Paratrypauchen,FALSE,1,Chordata
Paraulopus,FALSE,14,Chordata
Paraxenisthmus,FALSE,2,Chordata
Parazanclistius,FALSE,1,Chordata
Parazen,FALSE,1,Chordata
Pardachirus,FALSE,5,Chordata
Parenchelyurus,FALSE,2,Chordata
Pareques,FALSE,7,Chordata
Parequula,FALSE,2,Chordata
Pareugyrioides,FALSE,11,Chordata
Parexocoetus,FALSE,3,Chordata
Pariah,FALSE,1,Chordata
Paricelinus,FALSE,1,Chordata
Parinoberyx,FALSE,1,Chordata
Parioglossus,FALSE,16,Chordata
Paristiopterus,FALSE,2,Chordata
Parkraemeria,FALSE,3,Chordata
Parma,FALSE,10,Chordata
Parmaturus,FALSE,10,Chordata
Parmops,FALSE,2,Chordata
Parona,FALSE,1,Chordata
Parophidion,FALSE,2,Chordata
Parophrys,FALSE,1,Chordata
Parrella,FALSE,5,Chordata
Parupeneus,FALSE,32,Chordata
Parvicrepis,FALSE,1,Chordata
Parvilux,FALSE,2,Chordata
Parviparma,FALSE,1,Chordata
Pascua,FALSE,2,Chordata
Pastinachus,FALSE,5,Chordata
Pataecus,FALSE,1,Chordata
Patagolycus,FALSE,1,Chordata
Patagonotothen,FALSE,13,Chordata
Pateobatis,FALSE,5,Chordata
Pavoclinus,FALSE,9,Chordata
Pavoraja,FALSE,6,Chordata
Paxton,FALSE,1,Chordata
Pectinantus,FALSE,1,Chordata
Pectinochromis,FALSE,1,Chordata
Pegasus,FALSE,4,Chordata
Pegea,FALSE,3,Chordata
Pegusa,FALSE,5,Chordata
Pelagocephalus,FALSE,2,Chordata
Pelagodroma,FALSE,1,Chordata
Pelagopleura,FALSE,5,Chordata
Pelamis,FALSE,1,Chordata
Pelates,FALSE,3,Chordata
Pelecanoides,FALSE,4,Chordata
Pelecanus,FALSE,8,Chordata
Pellona,FALSE,3,Chordata
Pellonula,FALSE,2,Chordata
Pelonaia,FALSE,2,Chordata
Pelotretis,FALSE,1,Chordata
Pelsartia,FALSE,1,Chordata
Peltorhamphus,FALSE,3,Chordata
Pempheris,FALSE,69,Chordata
Penetopteryx,FALSE,2,Chordata
Pennahia,FALSE,5,Chordata
Penopus,FALSE,2,Chordata
Pentaceropsis,FALSE,1,Chordata
Pentaceros,FALSE,6,Chordata
Pentanchus,FALSE,1,Chordata
Pentanemus,FALSE,1,Chordata
Pentapodus,FALSE,12,Chordata
Pentaprion,FALSE,1,Chordata
Pentherichthys,FALSE,2,Chordata
Pentheroscion,FALSE,1,Chordata
Peponocephala,FALSE,1,Chordata
Peprilus,FALSE,9,Chordata
Percis,FALSE,2,Chordata
Percophis,FALSE,1,Chordata
Pereulixia,FALSE,1,Chordata
Periophthalmodon,FALSE,2,Chordata
Perissias,FALSE,1,Chordata
Peristedion,FALSE,25,Chordata
Peristrominous,FALSE,1,Chordata
Perophora,FALSE,23,Chordata
Perryena,FALSE,1,Chordata
Persparsia,FALSE,1,Chordata
Perulibatrachus,FALSE,4,Chordata
Pervagor,FALSE,8,Chordata
Petalichthys,FALSE,1,Chordata
Petromyzon,FALSE,1,Chordata
Petroscirtes,FALSE,11,Chordata
Petrotyx,FALSE,2,Chordata
Petrus,FALSE,1,Chordata
Pezichthys,FALSE,5,Chordata
Phaenomonas,FALSE,3,Chordata
Phaeoptyx,FALSE,3,Chordata
Phaethon,FALSE,3,Chordata
Phaetusa,FALSE,1,Chordata
Phalacrocorax,FALSE,32,Chordata
Phalaropus,FALSE,3,Chordata
Phalcoboenus,FALSE,1,Chordata
Phallocottus,FALSE,1,Chordata
Phallostethus,FALSE,1,Chordata
Phallusia,FALSE,20,Chordata
Phanerodon,FALSE,2,Chordata
Pharyngodictyon,FALSE,6,Chordata
Phasmatocottus,FALSE,1,Chordata
Phenablennius,FALSE,1,Chordata
Phenacoscorpius,FALSE,6,Chordata
Pherallodichthys,FALSE,1,Chordata
Pherallodiscus,FALSE,2,Chordata
Pherallodus,FALSE,2,Chordata
Philomachus,FALSE,1,Chordata
Philypnodon,FALSE,1,Chordata
Phoca,FALSE,2,Chordata
Phocarctos,FALSE,1,Chordata
Phocoena,FALSE,4,Chordata
Phocoenoides,FALSE,1,Chordata
Phoebastria,FALSE,4,Chordata
Phoebetria,FALSE,2,Chordata
Pholidapus,FALSE,1,Chordata
Pholidichthys,FALSE,2,Chordata
Pholidochromis,FALSE,2,Chordata
Pholis,FALSE,11,Chordata
Phosichthys,FALSE,1,Chordata
Photoblepharon,FALSE,2,Chordata
Photocorynus,FALSE,1,Chordata
Photolateralis,FALSE,1,Chordata
Photonectes,FALSE,18,Chordata
Photopectoralis,FALSE,4,Chordata
Photostomias,FALSE,6,Chordata
Photostylus,FALSE,1,Chordata
Phoxacromion,FALSE,1,Chordata
Phoxocampus,FALSE,3,Chordata
Phrynorhombus,FALSE,1,Chordata
Phthanophaneron,FALSE,1,Chordata
Phtheirichthys,FALSE,1,Chordata
Phucocoetes,FALSE,1,Chordata
Phycis,FALSE,3,Chordata
Phycodurus,FALSE,1,Chordata
Phyllichthys,FALSE,3,Chordata
Phyllogobius,FALSE,1,Chordata
Phyllophichthus,FALSE,1,Chordata
Phyllophryne,FALSE,1,Chordata
Phyllopteryx,FALSE,2,Chordata
Phyllorhinichthys,FALSE,2,Chordata
Physeter,FALSE,1,Chordata
Physiculus,FALSE,43,Chordata
Phytichthys,FALSE,1,Chordata
Pictichromis,FALSE,8,Chordata
Pictilabrus,FALSE,3,Chordata
Piedrabuenia,FALSE,1,Chordata
Pinguinus,FALSE,1,Chordata
Pinguipes,FALSE,2,Chordata
Pinjalo,FALSE,2,Chordata
Pinnichthys,FALSE,2,Chordata
Pisodonophis,FALSE,8,Chordata
Placentela,FALSE,2,Chordata
Plagiogeneion,FALSE,5,Chordata
Plagiogrammus,FALSE,1,Chordata
Plagiopsetta,FALSE,3,Chordata
Plagioscion,FALSE,1,Chordata
Plagiotremus,FALSE,11,Chordata
Planiliza,FALSE,6,Chordata
Planonasus,FALSE,2,Chordata
Platalea,FALSE,2,Chordata
Platax,FALSE,5,Chordata
Platichthys,FALSE,2,Chordata
Platybelone,FALSE,1,Chordata
Platyberyx,FALSE,6,Chordata
Platygillellus,FALSE,6,Chordata
Platygobiopsis,FALSE,3,Chordata
Platyrhina,FALSE,4,Chordata
Platyrhinoidis,FALSE,1,Chordata
Platytroctes,FALSE,2,Chordata
Plectobranchus,FALSE,1,Chordata
Plectorhinchus,FALSE,33,Chordata
Plectranthias,FALSE,52,Chordata
Plectrogenium,FALSE,2,Chordata
Plectroglyphidodon,FALSE,10,Chordata
Plectrypops,FALSE,2,Chordata
Plesienchelys,FALSE,1,Chordata
Plesiobatis,FALSE,1,Chordata
Plesiops,FALSE,17,Chordata
Pleuragramma,FALSE,1,Chordata
Pleurogrammus,FALSE,2,Chordata
Pleuronectes,FALSE,3,Chordata
Pleuronichthys,FALSE,7,Chordata
Pleuroscopus,FALSE,1,Chordata
Pleurosicya,FALSE,18,Chordata
Plicofollis,FALSE,8,Chordata
Pliosteostoma,FALSE,1,Chordata
Pliotrema,FALSE,1,Chordata
Plotosus,FALSE,8,Chordata
Plurella,FALSE,6,Chordata
