EasinID,Name,Authorship,LSID,Reference,HasImpact,IsEUConcern,IsMSConcern,IsOutermostConcern,IsPartNative,IsHorizonScanning,Status
R15588,Tschitscherinellus cordatus,"(Dejean, 1825)",urn:lsid:easin.jrc.ec.europa.eu:species:R15588,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15588,false,false,false,false,true,false,A
R15590,Tsuga canadensis,(L.) Carrière,urn:lsid:easin.jrc.ec.europa.eu:species:R15590,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15590,true,false,false,false,false,false,A
R15591,Tsuga heterophylla,(Raf.) Sarg.,urn:lsid:easin.jrc.ec.europa.eu:species:R15591,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15591,false,false,false,false,false,false,A
R15592,Tsuga mertensiana,(Bong.) Carrière,urn:lsid:easin.jrc.ec.europa.eu:species:R15592,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15592,false,false,false,false,false,false,A
R15593,Tuberaria guttata,(L.) Fourr.,urn:lsid:easin.jrc.ec.europa.eu:species:R15593,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15593,false,false,false,false,true,false,A
R17990,Tuberculatus annulatus,"(Hartig, 1841)",urn:lsid:easin.jrc.ec.europa.eu:species:R17990,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17990,false,false,false,false,true,false,C
R15594,Tuberculatus kuricola,"(Matsumura, 1917)",urn:lsid:easin.jrc.ec.europa.eu:species:R15594,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15594,false,false,false,false,false,false,A
R15597,Tubifex newaensis,"(Michaelsen, 1903)",urn:lsid:easin.jrc.ec.europa.eu:species:R15597,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15597,false,false,false,false,true,false,A
R17483,Tubificoides heterochaetus,"(Michaelsen, 1926)",urn:lsid:easin.jrc.ec.europa.eu:species:R17483,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17483,false,false,false,false,false,false,C
R15598,Tubificoides pseudogaster,"(Dahl, 1960)",urn:lsid:easin.jrc.ec.europa.eu:species:R15598,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15598,false,false,false,false,false,false,A
R19193,Tudorella ferruginea,"(Lamarck, 1822)",urn:lsid:easin.jrc.ec.europa.eu:species:R19193,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19193,false,false,false,false,true,false,
R15600,Tulipa agenensis,DC.,urn:lsid:easin.jrc.ec.europa.eu:species:R15600,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15600,false,false,false,false,true,false,A
R15601,Tulipa clusiana,DC.,urn:lsid:easin.jrc.ec.europa.eu:species:R15601,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15601,false,false,false,false,false,false,A
R15603,Tulipa gesneriana,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15603,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15603,false,false,false,false,true,false,A
R15606,Tulipa saxatilis,Sieber ex Spreng.,urn:lsid:easin.jrc.ec.europa.eu:species:R15606,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15606,false,false,false,false,true,false,A
R15607,Tulipa sylvestris,M.Bieb.,urn:lsid:easin.jrc.ec.europa.eu:species:R15607,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15607,false,false,false,false,true,false,A
R15608,Tulipa tarda,Stapf,urn:lsid:easin.jrc.ec.europa.eu:species:R15608,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15608,false,false,false,false,false,false,A
R15609,Tulipa turkestanica,(Regel) Regel,urn:lsid:easin.jrc.ec.europa.eu:species:R15609,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15609,false,false,false,false,false,false,A
R15611,Tulostoma giovanellae,Bres.,urn:lsid:easin.jrc.ec.europa.eu:species:R15611,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15611,false,false,false,false,false,false,C
R15613,Tupiocoris rhododendri,"(Dolling, 1972)",urn:lsid:easin.jrc.ec.europa.eu:species:R15613,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15613,false,false,false,false,false,false,A
R15614,Tuponia brevirostris,"Reuter, 1883",urn:lsid:easin.jrc.ec.europa.eu:species:R15614,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15614,false,false,false,false,true,false,A
R15616,Tuponia elegans,"(Jakovlev, 1867)",urn:lsid:easin.jrc.ec.europa.eu:species:R15616,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15616,false,false,false,false,true,false,A
R15617,Tuponia hippophaes,"(Fieber, 1861)",urn:lsid:easin.jrc.ec.europa.eu:species:R15617,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15617,false,false,false,false,true,false,A
R15618,Tuponia macedonica,"Wagner, 1957",urn:lsid:easin.jrc.ec.europa.eu:species:R15618,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15618,false,false,false,false,true,false,A
R15619,Tuponia mixticolor,"(A.Costa, 1862)",urn:lsid:easin.jrc.ec.europa.eu:species:R15619,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15619,false,false,false,false,true,false,A
R15620,Turbina corymbosa,(L.) Raf.,urn:lsid:easin.jrc.ec.europa.eu:species:R15620,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15620,false,false,false,false,false,false,A
R20076,Turbo radiatus,"Gmelin, 1791",urn:lsid:easin.jrc.ec.europa.eu:species:R20076,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20076,false,false,false,false,false,false,A
R15621,Turbonilla edgarii,"(Melvill, 1896)",urn:lsid:easin.jrc.ec.europa.eu:species:R15621,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15621,false,false,false,false,false,false,A
R19730,Turdus migratorius,"Linnaeus, 1766",urn:lsid:easin.jrc.ec.europa.eu:species:R19730,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19730,false,false,false,false,false,false,A
R15627,Turgenia latifolia,(L.) Hoffm.,urn:lsid:easin.jrc.ec.europa.eu:species:R15627,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15627,false,false,false,false,true,false,A
R19928,Turritis brassica,Leers,urn:lsid:easin.jrc.ec.europa.eu:species:R19928,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19928,false,false,false,false,true,false,A
R15630,Tussilago farfara,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15630,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15630,false,false,false,false,true,false,A
R15632,Tuta absoluta,"(Meyrick, 1917)",urn:lsid:easin.jrc.ec.europa.eu:species:R15632,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15632,true,false,false,false,false,false,A
R17811,Tychicus longipes,"(Walckenaer, 1837)",urn:lsid:easin.jrc.ec.europa.eu:species:R17811,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17811,false,false,false,false,false,false,A
R17850,Tychius antoinei,"Hustache, 1932",urn:lsid:easin.jrc.ec.europa.eu:species:R17850,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17850,false,false,false,false,false,false,A
R15634,Tychius breviusculus,"Desbr.d.Loges, 1873",urn:lsid:easin.jrc.ec.europa.eu:species:R15634,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15634,false,false,false,false,true,false,C
R15635,Tychius cuprifer,"(Panzer & G.W.F., 1799)",urn:lsid:easin.jrc.ec.europa.eu:species:R15635,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15635,false,false,false,false,true,false,A
R17214,Tychius depauperatus,"Wollaston & T.V., 1864",urn:lsid:easin.jrc.ec.europa.eu:species:R17214,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17214,false,false,false,false,false,false,A
R15636,Tychius picirostris,"Germar, 1817",urn:lsid:easin.jrc.ec.europa.eu:species:R15636,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15636,false,false,false,false,true,false,A
R17215,Tychius stephensi,"Schoenherr, 1835",urn:lsid:easin.jrc.ec.europa.eu:species:R17215,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17215,false,false,false,false,true,false,A
R17216,Tychius striatulus,"Gyllenhal, 1835",urn:lsid:easin.jrc.ec.europa.eu:species:R17216,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17216,false,false,false,false,true,false,A
R20226,Tydeus kabutarahangensis,"s Khanjani & Ueckermann, 2003",urn:lsid:easin.jrc.ec.europa.eu:species:R20226,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20226,false,false,false,false,true,false,A
R20228,Tydeus lindquisti ,"(Marshall, 1970) ",urn:lsid:easin.jrc.ec.europa.eu:species:R20228,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20228,false,false,false,false,false,false,A
R20227,Tydeus meshkinensis ,"Koch, 1836",urn:lsid:easin.jrc.ec.europa.eu:species:R20227,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20227,false,false,false,false,false,false,A
R15637,Tygarrup javanicus,"Attems, 1929",urn:lsid:easin.jrc.ec.europa.eu:species:R15637,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15637,false,false,false,false,false,false,A
R15638,Tylenchorhynchus claytoni,"Steiner, 1937",urn:lsid:easin.jrc.ec.europa.eu:species:R15638,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15638,false,false,false,false,true,false,A
R15639,Tylenchulus semipenetrans,"Cobb, 1913",urn:lsid:easin.jrc.ec.europa.eu:species:R15639,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15639,true,false,false,false,false,false,A
R15640,Tylerius spinosissimus,"(Regan, 1908)",urn:lsid:easin.jrc.ec.europa.eu:species:R15640,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15640,false,false,false,false,false,false,A
R15641,Tylodelphys clavata,"(von Nordmann, 1832)",urn:lsid:easin.jrc.ec.europa.eu:species:R15641,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15641,false,false,false,false,false,false,C
R15642,Tylodelphys podicipina,"Kozicka & Niewiadomska, 1960",urn:lsid:easin.jrc.ec.europa.eu:species:R15642,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15642,false,false,false,false,false,false,C
R16513,Tylosurus choram,"(Rüppell, 1837)",urn:lsid:easin.jrc.ec.europa.eu:species:R16513,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16513,false,false,false,false,false,false,A
R19059,Tylosurus crocodilus crocodilus,,urn:lsid:easin.jrc.ec.europa.eu:species:R19059,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19059,false,false,false,false,false,false,A
R15644,Tympanis laricina,(Fuckel) Sacc.,urn:lsid:easin.jrc.ec.europa.eu:species:R15644,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15644,false,false,false,false,false,false,C
R19724,Tympanuchus cupido,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R19724,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19724,false,false,false,false,false,false,A
R15647,Typha domingensis,Pers.,urn:lsid:easin.jrc.ec.europa.eu:species:R15647,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15647,true,false,false,false,true,false,A
R15649,Typha laxmannii,Lepech.,urn:lsid:easin.jrc.ec.europa.eu:species:R15649,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15649,false,false,false,false,true,false,A
R15650,Typha minima,Hoffm.,urn:lsid:easin.jrc.ec.europa.eu:species:R15650,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15650,false,false,false,false,true,false,A
R15652,Typhaea decipiens,"Lohse, 1989",urn:lsid:easin.jrc.ec.europa.eu:species:R15652,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15652,false,false,false,false,false,false,A
R15653,Typhaea stercorea,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R15653,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15653,false,false,false,false,false,false,C
R17217,Typhloctonus squamiger,"(Wainstein, 1960)",urn:lsid:easin.jrc.ec.europa.eu:species:R17217,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17217,false,false,false,false,false,false,A
R15654,Typhula trifolii,Rostr.,urn:lsid:easin.jrc.ec.europa.eu:species:R15654,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15654,false,false,false,false,false,false,C
R19801,Tyrannus savana,"Vieillot, 1808",urn:lsid:easin.jrc.ec.europa.eu:species:R19801,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19801,false,false,false,false,false,false,A
R15656,Tyrimnus leucographus,(L.) Cass.,urn:lsid:easin.jrc.ec.europa.eu:species:R15656,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15656,false,false,false,false,true,false,C
R15657,Tyrophagus putrescentiae,"(Schrank, 1781)",urn:lsid:easin.jrc.ec.europa.eu:species:R15657,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15657,false,false,false,false,false,false,C
R15658,Tyto alba,"(Scopoli, 1769)",urn:lsid:easin.jrc.ec.europa.eu:species:R15658,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15658,true,false,false,false,true,false,A
R15659,Uchida pallidulus,"(Neumann, 1912)",urn:lsid:easin.jrc.ec.europa.eu:species:R15659,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15659,false,false,false,false,true,false,C
R15660,Uchida phasiani,"Modrzejewska & Zlotorzycka, 1977",urn:lsid:easin.jrc.ec.europa.eu:species:R15660,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15660,false,false,false,false,false,false,A
R15661,Uleiota chilensis,"Latreille, 1797",urn:lsid:easin.jrc.ec.europa.eu:species:R15661,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15661,false,false,false,false,false,false,A
R18859,Ulex breoganii,(Castroviejo & Valdes-Bermejo) Castrovioejo & Valdes-Bermejo,urn:lsid:easin.jrc.ec.europa.eu:species:R18859,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18859,false,false,false,false,false,false,A
R15664,Ulex europaeus subsp. latebracteatus,(Mariz) Rothm.,urn:lsid:easin.jrc.ec.europa.eu:species:R15664,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15664,false,false,false,false,true,false,A
R15665,Ulex gallii,Planch.,urn:lsid:easin.jrc.ec.europa.eu:species:R15665,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15665,false,false,false,false,true,false,A
R15666,Ulex minor,Roth,urn:lsid:easin.jrc.ec.europa.eu:species:R15666,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15666,false,false,false,true,true,false,A
R15668,Ulmus glabra,Huds.,urn:lsid:easin.jrc.ec.europa.eu:species:R15668,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15668,false,false,false,false,true,false,A
R15670,Ulmus laevis,Pall.,urn:lsid:easin.jrc.ec.europa.eu:species:R15670,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15670,false,false,false,false,true,false,A
R15671,Ulmus minor subsp. minor,,urn:lsid:easin.jrc.ec.europa.eu:species:R15671,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15671,false,false,false,false,true,false,A
R15673,Ulmus pumila,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15673,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15673,false,false,false,false,false,false,A
R18992,Ulmus x hollandica,Mill.,urn:lsid:easin.jrc.ec.europa.eu:species:R18992,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18992,false,false,false,false,false,false,A
R15674,Uloborus plumipes,"Lucas, 1846",urn:lsid:easin.jrc.ec.europa.eu:species:R15674,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15674,false,false,false,false,false,false,A
R17586,Ulonema rhizophorum,Foslie,urn:lsid:easin.jrc.ec.europa.eu:species:R17586,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17586,false,false,false,false,false,false,A
R16876,Ulva australis,Aresch.,urn:lsid:easin.jrc.ec.europa.eu:species:R16876,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16876,true,false,false,false,false,false,A
R15675,Ulva californica,Wille,urn:lsid:easin.jrc.ec.europa.eu:species:R15675,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15675,false,false,false,false,false,false,A
R19967,Ulva chaugulii,,urn:lsid:easin.jrc.ec.europa.eu:species:R19967,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19967,false,false,false,false,true,false,A
R19402,Ulva lactuca,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R19402,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19402,false,false,false,false,false,false,A
R15677,Ulva ohnoi,M.Hiraoka & S.Shimada,urn:lsid:easin.jrc.ec.europa.eu:species:R15677,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15677,false,false,false,false,false,false,A
R19968,Ulva tepida,"Y.Masakiyo & S.Shimada, 2014",urn:lsid:easin.jrc.ec.europa.eu:species:R19968,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19968,false,false,false,false,false,false,A
R15680,Ulvaria obscura,"(Kützing) Gayral ex Bliding, 1969",urn:lsid:easin.jrc.ec.europa.eu:species:R15680,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15680,false,false,false,false,false,false,A
R15681,Umbaspis regularis,"(Newstead, 1911)",urn:lsid:easin.jrc.ec.europa.eu:species:R15681,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15681,false,false,false,false,false,false,A
R15682,Umbilicus rupestris,(Salisb.) Dandy,urn:lsid:easin.jrc.ec.europa.eu:species:R15682,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15682,false,false,false,false,true,false,A
R15683,Umbra krameri,"Walbaum, 1792",urn:lsid:easin.jrc.ec.europa.eu:species:R15683,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15683,false,false,false,false,true,false,A
R15685,Umbra pygmaea,"(DeKay, 1842)",urn:lsid:easin.jrc.ec.europa.eu:species:R15685,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15685,true,false,true,false,false,false,A
R19327,Umbraulva dangeardii,"M.J.Wynne & G.Furnari, 2014",urn:lsid:easin.jrc.ec.europa.eu:species:R19327,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19327,false,false,false,false,false,false,C
R15686,Unaspis citri,"(Comstock, 1883)",urn:lsid:easin.jrc.ec.europa.eu:species:R15686,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15686,true,false,false,false,false,false,A
R15687,Unaspis euonymi,"(Comstock, 1881)",urn:lsid:easin.jrc.ec.europa.eu:species:R15687,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15687,false,false,false,false,false,false,A
R15688,Unaspis yanonensis,"(Kuwana, 1923)",urn:lsid:easin.jrc.ec.europa.eu:species:R15688,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15688,false,false,false,false,false,false,A
R15689,Unciger foetidus,"(Koch & C.L., 1838)",urn:lsid:easin.jrc.ec.europa.eu:species:R15689,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15689,false,false,false,false,true,false,A
R15692,Undaria pinnatifida,(Harv.) Suringar,urn:lsid:easin.jrc.ec.europa.eu:species:R15692,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15692,true,false,true,true,false,false,A
R17236,Undatella quadrata,"(Brébisson ex Kützing) Paddock & P.A.Sims, 1980",urn:lsid:easin.jrc.ec.europa.eu:species:R17236,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17236,false,false,false,false,false,false,Q
R15693,Unio mancus,"Lamarck, 1819",urn:lsid:easin.jrc.ec.europa.eu:species:R15693,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15693,false,false,false,false,true,false,A
R15694,Upeneus moluccensis,"(Bleeker, 1855)",urn:lsid:easin.jrc.ec.europa.eu:species:R15694,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15694,true,false,false,false,false,false,A
R15695,Upeneus pori,"Ben-Tuvia & Golani, 1989",urn:lsid:easin.jrc.ec.europa.eu:species:R15695,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15695,true,false,false,false,false,false,A
R15696,Upis ceramboides,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R15696,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15696,false,false,false,false,true,false,C
R15699,Uradiophora ramosa,"Mercier, 1912",urn:lsid:easin.jrc.ec.europa.eu:species:R15699,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15699,false,false,false,false,true,false,A
R15700,Uraeginthus bengalus,"(Linnaeus, 1766)",urn:lsid:easin.jrc.ec.europa.eu:species:R15700,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15700,false,false,false,false,false,false,A
R17771,Uresiphita gilvata,"(Fabricius, 1794)",urn:lsid:easin.jrc.ec.europa.eu:species:R17771,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17771,false,false,false,false,true,false,A
R15705,Urnatella gracilis,"Leidy, 1851",urn:lsid:easin.jrc.ec.europa.eu:species:R15705,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15705,false,false,false,false,false,false,A
R16877,Urocaridella pulchella,"Yokes & Galil, 2006",urn:lsid:easin.jrc.ec.europa.eu:species:R16877,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16877,false,false,false,false,false,false,A
R15706,Urocerus albicornis,"(Fabricius, 1781)",urn:lsid:easin.jrc.ec.europa.eu:species:R15706,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15706,false,false,false,false,false,false,A
R15711,Urocerus gigas,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R15711,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15711,false,false,false,false,true,false,A
R15713,Urochloa panicoides,P.Beauv.,urn:lsid:easin.jrc.ec.europa.eu:species:R15713,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15713,true,false,false,false,false,false,A
R19803,Urocissa erythroryncha,"(Boddaert, 1783)",urn:lsid:easin.jrc.ec.europa.eu:species:R19803,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19803,false,false,false,false,false,false,A
R15716,Urocleidus dispar,"(Mueller, 1936) Mizelle & Hughes, 1938",urn:lsid:easin.jrc.ec.europa.eu:species:R15716,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15716,false,false,false,false,false,false,A
R15717,Urocleidus furcatus,"(Mueller, 1937) Mizelle & Hughes, 1938",urn:lsid:easin.jrc.ec.europa.eu:species:R15717,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15717,false,false,false,false,false,false,A
R15719,Urocleidus principalis,"(Mizelle, 1936) Mizelle & Hughes, 1938",urn:lsid:easin.jrc.ec.europa.eu:species:R15719,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15719,false,false,false,false,false,false,A
R15720,Urocleidus similis,"(Mueller, 1936) Mizelle & Hughes, 1938",urn:lsid:easin.jrc.ec.europa.eu:species:R15720,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15720,false,false,false,false,false,false,A
R15721,Urocystis agropyri,(Preuss) A.A.Fisch.Waldh.,urn:lsid:easin.jrc.ec.europa.eu:species:R15721,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15721,true,false,false,false,false,false,C
R15722,Urocystis cepulae,Frost,urn:lsid:easin.jrc.ec.europa.eu:species:R15722,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15722,false,false,false,false,false,false,A
R15723,Urocystis colchici,(Schltdl.) Rabenh.,urn:lsid:easin.jrc.ec.europa.eu:species:R15723,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15723,false,false,false,false,false,false,C
R15724,Urocystis eranthidis,(Pass.) Ainsw. & Sampson,urn:lsid:easin.jrc.ec.europa.eu:species:R15724,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15724,false,false,false,false,false,false,C
R15725,Urocystis gladiolicola,Ainsw.,urn:lsid:easin.jrc.ec.europa.eu:species:R15725,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15725,false,false,false,false,false,false,C
R19478,Urocystis magica,Pass.,urn:lsid:easin.jrc.ec.europa.eu:species:R19478,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19478,false,false,false,false,false,false,A
R15727,Urocystis occulta,"(Wallr.) A.A.Fisch.Waldh., 1867",urn:lsid:easin.jrc.ec.europa.eu:species:R15727,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15727,false,false,false,false,false,false,A
R15728,Urocystis syncocca,(L.A.Kirchn.) B.Lindeb.,urn:lsid:easin.jrc.ec.europa.eu:species:R15728,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15728,false,false,false,false,false,false,C
R17218,Urolepis rufipes,"(Ashmead, 1896)",urn:lsid:easin.jrc.ec.europa.eu:species:R17218,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17218,false,false,false,false,false,false,A
R15729,Uroleucon erigeronense,"(C.Thomas, 1878)",urn:lsid:easin.jrc.ec.europa.eu:species:R15729,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15729,false,false,false,false,false,false,A
R15730,Uroleucon pseudoambrosiae,"(Olive, 1963)",urn:lsid:easin.jrc.ec.europa.eu:species:R15730,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15730,false,false,false,false,false,false,A
R15731,Uroleucon telekiae,"(Holman, 1965)",urn:lsid:easin.jrc.ec.europa.eu:species:R15731,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15731,false,false,false,false,false,false,C
R15732,Uromastyx acanthinura,"Bell, 1825",urn:lsid:easin.jrc.ec.europa.eu:species:R15732,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15732,false,false,false,false,false,false,Q
R15733,Uromyces aecidiiformis,(F.Strauss) C.C.Rees,urn:lsid:easin.jrc.ec.europa.eu:species:R15733,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15733,false,false,false,false,false,false,C
R15734,Uromyces anthyllidis,(Grev.) J.Schröt.,urn:lsid:easin.jrc.ec.europa.eu:species:R15734,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15734,false,false,false,false,false,false,C
R15735,Uromyces appendiculatus,"(Pers.) Link, 1816",urn:lsid:easin.jrc.ec.europa.eu:species:R15735,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15735,false,false,false,false,false,false,A
R18104,Uromyces beticola,"(Bellynck) Boerema, Loer. & Hamers",urn:lsid:easin.jrc.ec.europa.eu:species:R18104,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18104,false,false,false,false,false,false,C
R15737,Uromyces caraganicola,Henn.,urn:lsid:easin.jrc.ec.europa.eu:species:R15737,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15737,false,false,false,false,false,false,A
R15738,Uromyces colchici,Massee,urn:lsid:easin.jrc.ec.europa.eu:species:R15738,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15738,false,false,false,false,false,false,C
