"","Species","Phylum","Class"
"7677","Tellininae","Mollusca","Bivalvia"
"7678","Silicularia rosea","Cnidaria","Hydrozoa"
"7679","Oxystomina tenuicollis","Nematoda","Enoplea"
"7680","Eurystomina tenuicaudata","Nematoda","Enoplea"
"7681","Thoonchus inermis","Nematoda","Enoplea"
"7682","Desmoscolex articulatus","Nematoda","Chromadorea"
"7683","Quadricomoides magna","Nematoda","Chromadorea"
"7684","Desmoscolex spinosus","Nematoda","Chromadorea"
"7685","Enoploides kerguelensis","Nematoda","Enoplea"
"7686","Chromadora serrata","Nematoda","Chromadorea"
"7687","Lissodelphis peronii","Chordata","Mammalia"
"7688","Tubularia hodgsoni","Cnidaria","Hydrozoa"
"7689","Latrunculia (Latrunculia) fiordensis","Porifera","Demospongiae"
"7690","Lycenchelys argentina","Chordata","Teleostei"
"7691","Dieidolycus leptodermatus","Chordata","Teleostei"
"7692","Bathyraja meridionalis","Chordata","Elasmobranchii"
"7693","Paraliparis operculosus","Chordata","Teleostei"
"7694","Diplasterias kerguelensis","Echinodermata","Asteroidea"
"7695","Dyscolia","Brachiopoda","Rhynchonellata"
"7696","Hyperietta luzoni","Arthropoda","Malacostraca"
"7697","Vicmusiidae","Arthropoda","Malacostraca"
"7698","Acanthonotozomella trispinosa","Arthropoda","Malacostraca"
"7699","Apohyale media","Arthropoda","Malacostraca"
"7700","Schraderia serraticauda","Arthropoda","Malacostraca"
"7701","Pseudharpinia obtusifrons","Arthropoda","Malacostraca"
"7702","Mesoproboloides spinosa","Arthropoda","Malacostraca"
"7703","Alexandrella subchelata","Arthropoda","Malacostraca"
"7704","Dodecasella georgiana","Arthropoda","Malacostraca"
"7705","Colletteidae","Arthropoda","Malacostraca"
"7706","Enipo notialis","Annelida","Polychaeta"
"7707","Achelia lagena","Arthropoda","Pycnogonida"
"7708","Ammothea magniceps","Arthropoda","Pycnogonida"
"7709","Nymphon hamatum","Arthropoda","Pycnogonida"
"7710","Nymphon punctum","Arthropoda","Pycnogonida"
"7711","Crateromorpha (Neopsacas) krinovi discoli","Porifera","Hexactinellida"
"7712","Ophiurothamnus","Echinodermata","Ophiuroidea"
"7713","Astrotoma drachi","Echinodermata","Ophiuroidea"
"7714","Ophiura lienosa","Echinodermata","Ophiuroidea"
"7715","Chauliopleona armata","Arthropoda","Malacostraca"
"7716","Araphura parabrevimanus","Arthropoda","Malacostraca"
"7717","Diaperoecia","Bryozoa","Stenolaemata"
"7718","Hapsidohedra","Arthropoda","Malacostraca"
"7719","Notoxenus","Arthropoda","Malacostraca"
"7720","Clitella","Chordata","Ascidiacea"
"7721","Aplidiopsis discoveryi","Chordata","Ascidiacea"
"7722","Pharyngodictyon mirabile","Chordata","Ascidiacea"
"7723","Sigillina magalhaensis","Chordata","Ascidiacea"
"7724","Paraheterorhabdus","Arthropoda","Copepoda"
"7725","Munna arcacauda","Arthropoda","Malacostraca"
"7726","Antarcturus schmidti","Arthropoda","Malacostraca"
"7727","Fissarcturus sclerosus","Arthropoda","Malacostraca"
"7728","Coperonus pulcher","Arthropoda","Malacostraca"
"7729","Dubinectes acutirostrum","Arthropoda","Malacostraca"
"7730","Notopais quadrispinosa","Arthropoda","Malacostraca"
"7731","Protallocoxa weddellensis","Arthropoda","Malacostraca"
"7732","Cryptocoda gerlachi","Ctenophora","Tentaculata"
"7733","Binoraphorus geminolobotus","Annelida","Polychaeta"
"7734","Bellonella","Cnidaria","Anthozoa"
"7735","Rhodalia","Cnidaria","Hydrozoa"
"7736","Atherina boyeri","Chordata","Teleostei"
"7737","Malacocephalus laevis","Chordata","Teleostei"
"7738","Phyllorhinichthys balushkini","Chordata","Teleostei"
"7739","Ceratoscopelus townsendi","Chordata","Teleostei"
"7740","Chaetodon xanthurus","Chordata","Teleostei"
"7741","Careproctus vladibeckeri","Chordata","Teleostei"
"7742","Sternoptyx obscura","Chordata","Teleostei"
"7743","Cryodraco pappenheimi","Chordata","Teleostei"
"7744","Eleginops maclovinus","Chordata","Teleostei"
"7745","Rosenblattia robusta","Chordata","Teleostei"
"7746","Epiactis brucei","Cnidaria","Anthozoa"
"7747","Edwardsiella lineata","Cnidaria","Anthozoa"
"7748","Bathypathes erotema","Cnidaria","Anthozoa"
"7749","Zygophylax unilateralis","Cnidaria","Hydrozoa"
"7750","Symplectoscyphus filiformis","Cnidaria","Hydrozoa"
"7751","Symplectoscyphus paulensis","Cnidaria","Hydrozoa"
"7752","Paractis papaver","Cnidaria","Anthozoa"
"7753","Condylanthus magellanicus","Cnidaria","Anthozoa"
"7754","Gonaxia constricta","Cnidaria","Hydrozoa"
"7755","Rosgorgia inexspectata","Cnidaria","Anthozoa"
"7756","Diplopteraster otagoensis","Echinodermata","Asteroidea"
"7757","Zygophylax cervicornis","Cnidaria","Hydrozoa"
"7758","Lophaster furcilliger","Echinodermata","Asteroidea"
"7759","Laophontodes whitsoni","Arthropoda","Copepoda"
"7760","Harpacticus pulvinatus","Arthropoda","Copepoda"
"7761","Cornylaophonte pleisteri","Arthropoda","Copepoda"
"7762","Clavadoce","Annelida","Polychaeta"
"7763","Themisto australis","Arthropoda","Malacostraca"
"7764","Scina rattrayi keilhacki","Arthropoda","Malacostraca"
"7765","Scina nana","Arthropoda","Malacostraca"
"7766","Ctenoscina","Arthropoda","Malacostraca"
"7767","Spirorbis (Spirorbis)","Annelida","Polychaeta"
"7768","Leodamas","Annelida","Polychaeta"
"7769","Maldanella valparaisiensis","Annelida","Polychaeta"
"7770","Cirratulus spectabilis","Annelida","Polychaeta"
"7771","Chaetozone zetlandica","Annelida","Polychaeta"
"7772","Alexandromenia antartica","Mollusca","Solenogastres"
"7773","Dondersia laminata","Mollusca","Solenogastres"
"7774","Dondersia stylastericola","Mollusca","Solenogastres"
"7775","Dorymenia acutidentata","Mollusca","Solenogastres"
"7776","Drepanomenia perticata","Mollusca","Solenogastres"
"7777","Neomenia laminata","Mollusca","Solenogastres"
"7778","Proneomenia gerlachei","Mollusca","Solenogastres"
"7779","Rhabdoherpia ventromusculata","Mollusca","Solenogastres"
"7780","Spengelomenia procera","Mollusca","Solenogastres"
"7781","Syngenoherpia sanguicuneosa","Mollusca","Solenogastres"
"7782","Damkaeria bicornuta","Arthropoda","Copepoda"
"7783","Angursa antarctica","Tardigrada","Heterotardigrada"
"7784","Oncaea illgi","Arthropoda","Copepoda"
"7785","Elytrophalloides oatesi","Platyhelminthes","Trematoda"
"7786","Genolinea bowersi","Platyhelminthes","Trematoda"
"7787","Pleuromamma antarctica","Arthropoda","Copepoda"
"7788","Gymnoscalpellum leoni","Arthropoda","Thecostraca"
"7789","Heterolaophonte exigua","Arthropoda","Copepoda"
"7790","Diarthrodes imbricatus","Arthropoda","Copepoda"
"7791","Ophioika tenuibrachia","Arthropoda","Copepoda"
"7792","Triconia derivata","Arthropoda","Copepoda"
"7793","Alteutha potter","Arthropoda","Copepoda"
"7794","Agaue tenuirostris","Arthropoda","Arachnida"
"7795","Nausithoe striata","Cnidaria","Scyphozoa"
"7796","Rossidrilus terraenovae","Annelida","Clitellata"
"7797","Marionidrilus antarcticus","Annelida","Clitellata"
"7798","Acoelomorpha","Xenacoelomorpha",NA
"7799","Odontocymbiola magellanica","Mollusca","Gastropoda"
"7800","Austromenopon affine","Arthropoda","Hexapoda"
"7801","Austrogoniodes cristati","Arthropoda","Hexapoda"
"7802","Saemundssonia marina","Arthropoda","Hexapoda"
"7803","Hemicytherura grossoporata","Arthropoda","Ostracoda"
"7804","Loxoreticulatum dictyotos","Arthropoda","Ostracoda"
"7805","Paracytherois antarctica","Arthropoda","Ostracoda"
"7806","Paracytherois parallela","Arthropoda","Ostracoda"
"7807","Talochlamys multicolor","Mollusca","Bivalvia"
"7808","Caribachlamys mildredae","Mollusca","Bivalvia"
"7809","Aequilumina cavitis","Bryozoa","Gymnolaemata"
"7810","Microxina benedeni var. fortior","Porifera","Demospongiae"
"7811","Histocidaris","Echinodermata","Echinoidea"
"7812","Monobrachiidae","Cnidaria","Hydrozoa"
"7813","Newtoniellidae","Mollusca","Gastropoda"
"7814","Admetinae","Mollusca","Gastropoda"
"7815","Americardia","Mollusca","Bivalvia"
"7816","Cypris","Arthropoda","Ostracoda"
"7817","Paracytheroma","Arthropoda","Ostracoda"
"7818","Cerithium eburneum","Mollusca","Gastropoda"
"7819","Vermicularia knorrii","Mollusca","Gastropoda"
"7820","Pusula pediculus","Mollusca","Gastropoda"
"7821","Cassis flammea","Mollusca","Gastropoda"
"7822","Scissula similis","Mollusca","Bivalvia"
"7823","Bairdoppilata hirsuta","Arthropoda","Ostracoda"
"7824","Henryhowella asperrima","Arthropoda","Ostracoda"
"7825","Prototrochus","Echinodermata","Holothuroidea"
"7826","Semicytherura rudis","Arthropoda","Ostracoda"
"7827","Pleurotomella deliciosa","Mollusca","Gastropoda"
"7828","Leptognathia vanhoeffeni","Arthropoda","Malacostraca"
"7829","Bathyleberis oculata","Arthropoda","Ostracoda"
"7830","Acesta saginata","Mollusca","Bivalvia"
"7831","Brookula bohni","Mollusca","Gastropoda"
"7832","Nebaliella declivatas","Arthropoda","Malacostraca"
"7833","Baltraella","Arthropoda","Ostracoda"
"7834","Glyphidocythere","Arthropoda","Ostracoda"
"7835","Leguminocythereis","Arthropoda","Ostracoda"
"7836","Platyleberis","Arthropoda","Ostracoda"
"7837","Macropyxis amoena","Arthropoda","Ostracoda"
"7838","Macropyxis ghartmanni","Arthropoda","Ostracoda"
"7839","Macroscapha cactus","Arthropoda","Ostracoda"
"7840","Spinileberis quadriaculeata","Arthropoda","Ostracoda"
"7841","Krithe tumida","Arthropoda","Ostracoda"
"7842","Loxoconcha australis","Arthropoda","Ostracoda"
"7843","Microcythere scaphoides","Arthropoda","Ostracoda"
"7844","Macrocypris maculata","Arthropoda","Ostracoda"
"7845","Jolietina latimarginata","Bryozoa","Gymnolaemata"
"7846","Celleporella tuberculata","Bryozoa","Gymnolaemata"
"7847","Plagioeciidae","Bryozoa","Stenolaemata"
"7848","Flustrapora","Bryozoa","Gymnolaemata"
"7849","Opaeophora","Bryozoa","Gymnolaemata"
"7850","Porella hyadesi","Bryozoa","Gymnolaemata"
"7851","Smittipora abyssicola","Bryozoa","Gymnolaemata"
"7852","Smittina ctenocondyla","Bryozoa","Gymnolaemata"
"7853","Smittina smittiana","Bryozoa","Gymnolaemata"
"7854","Camptoplites tenuispinus","Bryozoa","Gymnolaemata"
"7855","Amastigia funiculata","Bryozoa","Gymnolaemata"
"7856","Exochella tricuspis","Bryozoa","Gymnolaemata"
"7857","Orthoporidra solida","Bryozoa","Gymnolaemata"
"7858","Sclerodomus gracilis","Bryozoa","Gymnolaemata"
"7859","Camptoplites bicornis quadravicularis","Bryozoa","Gymnolaemata"
"7860","Liljeborgia bathysciarum","Arthropoda","Malacostraca"
"7861","Pareuthria venustula","Mollusca","Gastropoda"
"7862","Ventojassa frequens","Arthropoda","Malacostraca"
"7863","Tawera mawsoni","Mollusca","Bivalvia"
"7864","Cystocrepis","Echinodermata","Echinoidea"
"7865","Lebbeus yaldwyni","Arthropoda","Malacostraca"
"7866","Dibothriocephalus coatsi","Platyhelminthes","Cestoda"
"7867","Orygmatobothrium wyatti","Platyhelminthes","Cestoda"
"7868","Bradleya johnsoni","Arthropoda","Ostracoda"
"7869","Cerithiopsilla georgiana","Mollusca","Gastropoda"
"7870","Margarella jason","Mollusca","Gastropoda"
"7871","Pyramidelloides carinatus","Mollusca","Gastropoda"
"7872","Teloscalpellum latusculum","Arthropoda","Thecostraca"
"7873","Clausoecia pusilla","Arthropoda","Ostracoda"
"7874","Xouthous ferrieri","Arthropoda","Copepoda"
"7875","Moroteuthopsis","Mollusca","Cephalopoda"
"7876","Goniocidaris (Aspidocidaris) parasol","Echinodermata","Echinoidea"
"7877","Molgula riddlei","Chordata","Ascidiacea"
"7878","Patagonacythere wyvillethomsoni","Arthropoda","Ostracoda"
"7879","Eucytherura antarctica","Arthropoda","Ostracoda"
"7880","Flabegraviera profunda","Annelida","Polychaeta"
"7881","Antarcticythere peregrina","Arthropoda","Ostracoda"
"7882","Cytheropteron litwini","Arthropoda","Ostracoda"
"7883","Pogonophryne stewarti","Chordata","Teleostei"
"7884","Probuccinum archibenthale","Mollusca","Gastropoda"
"7885","Narella hypsocalyx","Cnidaria","Anthozoa"
"7886","Doliolina (Doliolinetta) resistibilis","Chordata","Thaliacea"
"7887","Pectinopygus","Arthropoda","Hexapoda"
"7888","Cytherura sculptilis","Arthropoda","Ostracoda"
"7889","Levinsenia antarctica","Annelida","Polychaeta"
"7890","Strebela notophila","Mollusca","Gastropoda"
"7891","Leucothoe longimembris","Arthropoda","Malacostraca"
"7892","Ministiaphila belgica","Bryozoa","Gymnolaemata"
"7893","Reteporella dudekemi","Bryozoa","Gymnolaemata"
"7894","Conasprella puncticulata","Mollusca","Gastropoda"
"7895","Scalibregma australis","Annelida","Polychaeta"
"7896","Phrontis alba","Mollusca","Gastropoda"
"7897","Ptygura","Rotifera","Eurotatoria"
"7898","Flabegraviera fujiae","Annelida","Polychaeta"
"7899","Elenacalanus eltaninae","Arthropoda","Copepoda"
"7900","Anthoptilum gowlettholmesae","Cnidaria","Anthozoa"
"7901","Nesodrilus crozetensis","Annelida","Clitellata"
"7902","Epimeria (Hoplepimeria) cyphorachis","Arthropoda","Malacostraca"
"7903","Epimeria (Pseudepimeria) kharieis","Arthropoda","Malacostraca"
"7904","Tetrabothrius (Neotetrabothrius) wrighti","Platyhelminthes","Cestoda"
"7905","Portunus sanguinolentus","Arthropoda","Malacostraca"
"7906","Ophiopyrgidae","Echinodermata","Ophiuroidea"
"7907","Leucetta giribeti","Porifera","Calcarea"
"7908","Aphelochaeta aubreyi","Annelida","Polychaeta"
"7909","Aphelochaeta dearborni","Annelida","Polychaeta"
"7910","Caulleriella fimbriata","Annelida","Polychaeta"
"7911","Chaetozone australosetosa","Annelida","Polychaeta"
"7912","Achramorpha antarctica","Porifera","Calcarea"
"7913","Lumbricillus sejongensis","Annelida","Clitellata"
"7914","Hymedesmia (Stylopus) ernsthentscheli","Porifera","Demospongiae"
"7915","Hymedesmia (Stylopus) hentscheli","Porifera","Demospongiae"
"7916","Lissodendoryx (Ectyodoryx) calcinaiae","Porifera","Demospongiae"
"7917","Euchoneira knoxi","Annelida","Polychaeta"
"7918","Desmoscolex (Desmoscolex) antarcticos","Nematoda","Chromadorea"
"7919","Primnoella insularis","Cnidaria","Anthozoa"
"7920","Parafigularia taylori","Bryozoa","Gymnolaemata"
"7921","Buffonella simplex","Bryozoa","Gymnolaemata"
"7922","Dasyscopelus spinosus","Chordata","Teleostei"
"7923","Agathistoma fasciatum","Mollusca","Gastropoda"
"7924","Polacanthoderes shiraseae","Kinorhyncha","Cyclorhagida"
"7925","Diphascon puchalskii","Tardigrada","Eutardigrada"
"7926","Mesodorylaimus imperator","Nematoda","Enoplea"
"7927","Proctolaelaps hypudaei","Arthropoda","Arachnida"
"7928","Parasitus tarsispinosus","Arthropoda","Arachnida"
"7929","Apotriophtydeus scotia","Arthropoda","Arachnida"
"7930","Apotriophtydeus terror","Arthropoda","Arachnida"
"7931","Thymops nilenta","Arthropoda","Malacostraca"
"7932","Patellidae","Mollusca","Gastropoda"
"7933","Heterodonta","Mollusca","Bivalvia"
"7934","Veneridae","Mollusca","Bivalvia"
"7935","Hiatellidae","Mollusca","Bivalvia"
"7936","Arachnida","Arthropoda","Arachnida"
"7937","Eudendriidae","Cnidaria","Hydrozoa"
"7938","Lafoeidae","Cnidaria","Hydrozoa"
"7939","Laodiceidae","Cnidaria","Hydrozoa"
"7940","Scissurellidae","Mollusca","Gastropoda"
"7941","Haplotaxida","Annelida","Clitellata"
"7942","Draconematidae","Nematoda","Chromadorea"
"7943","Latronema","Nematoda","Chromadorea"
"7944","Monoposthia","Nematoda","Chromadorea"
"7945","Chitwoodia","Nematoda","Chromadorea"
"7946","Diplolaimelloides","Nematoda","Chromadorea"
"7947","Belbolla","Nematoda","Enoplea"
"7948","Calyptronema","Nematoda","Enoplea"
"7949","Vesicomyidae","Mollusca","Bivalvia"
"7950","Sicyonis","Cnidaria","Anthozoa"
"7951","Cressidae","Arthropoda","Malacostraca"
"7952","Microjassa","Arthropoda","Malacostraca"
"7953","Rozinante fragilis","Arthropoda","Malacostraca"
"7954","Orchomenella pinguis","Arthropoda","Malacostraca"
"7955","Tryphosella simillima","Arthropoda","Malacostraca"
"7956","Harpinia abyssi","Arthropoda","Malacostraca"
"7957","Scina spinosa","Arthropoda","Malacostraca"
"7958","Boltenia","Chordata","Ascidiacea"
"7959","Polycarpa","Chordata","Ascidiacea"
"7960","Corynascidia suhmi","Chordata","Ascidiacea"
"7961","Pontellidae","Arthropoda","Copepoda"
"7962","Chirundina","Arthropoda","Copepoda"
"7963","Teneriforma","Arthropoda","Copepoda"
"7964","Undeuchaeta major","Arthropoda","Copepoda"
"7965","Euaugaptilus bullifer","Arthropoda","Copepoda"
"7966","Calocalanus pavo","Arthropoda","Copepoda"
"7967","Weltnerium","Arthropoda","Thecostraca"
"7968","Scalpellum","Arthropoda","Thecostraca"
"7969","Paguridae","Arthropoda","Malacostraca"
"7970","Crangon","Arthropoda","Malacostraca"
"7971","Parapasiphae sulcatifrons","Arthropoda","Malacostraca"
"7972","Hamingia","Annelida","Polychaeta"
"7973","Ekleptostylis","Arthropoda","Malacostraca"
"7974","Electridae","Bryozoa","Gymnolaemata"
"7975","Diplosolen","Bryozoa","Stenolaemata"
"7976","Celleporina decipiens","Bryozoa","Gymnolaemata"
"7977","Werthella","Arthropoda","Arachnida"
"7978","Longipedia weberi","Arthropoda","Copepoda"
"7979","Halopteris","Cnidaria","Hydrozoa"
"7980","Rhopalonema velatum","Cnidaria","Hydrozoa"
"7981","Amphisbetia operculata","Cnidaria","Hydrozoa"
"7982","Exosphaeroma","Arthropoda","Malacostraca"
"7983","Bathygnathia","Arthropoda","Malacostraca"
"7984","Pleuroprion","Arthropoda","Malacostraca"
"7985","Haploniscus ampliatus","Arthropoda","Malacostraca"
"7986","Chromadorita mucrodonta","Nematoda","Chromadorea"
"7987","Sabatieria ornata","Nematoda","Chromadorea"
"7988","Daptonema normandicum","Nematoda","Chromadorea"
"7989","Paralinhomoeus lepturus","Nematoda","Chromadorea"
"7990","Oxyonchus dentatus","Nematoda","Enoplea"
"7991","Ototyphlonemertes","Nemertea","Hoplonemertea"
"7992","Freyellidae","Echinodermata","Asteroidea"
"7993","Ctenodiscus","Echinodermata","Asteroidea"
"7994","Antedon","Echinodermata","Crinoidea"
"7995","Gorgonocephalus","Echinodermata","Ophiuroidea"
"7996","Leptogorgia sarmentosa","Cnidaria","Anthozoa"
"7997","Macroparalepis affinis","Chordata","Teleostei"
"7998","Bathylagus euryops","Chordata","Teleostei"
"7999","Cyclothone braueri","Chordata","Teleostei"
"8000","Cytherideidae","Arthropoda","Ostracoda"
"8001","Cytheruridae","Arthropoda","Ostracoda"
"8002","Loxocauda","Arthropoda","Ostracoda"
"8003","Paracytherois","Arthropoda","Ostracoda"
"8004","Orthoconchoecia haddoni","Arthropoda","Ostracoda"
"8005","Krithe praetexta","Arthropoda","Ostracoda"
"8006","Argilloecia cylindrica","Arthropoda","Ostracoda"
"8007","Corycaeus","Arthropoda","Copepoda"
"8008","Neosabellides","Annelida","Polychaeta"
"8009","Gyptis","Annelida","Polychaeta"
"8010","Clymenura","Annelida","Polychaeta"
"8011","Lumbriclymene","Annelida","Polychaeta"
"8012","Onuphis","Annelida","Polychaeta"
"8013","Paradoneis","Annelida","Polychaeta"
"8014","Protis","Annelida","Polychaeta"
"8015","Melinna albicincta","Annelida","Polychaeta"
"8016","Spiophanes kroyeri","Annelida","Polychaeta"
"8017","Ancorinidae","Porifera","Demospongiae"
"8018","Higginsia","Porifera","Demospongiae"
"8019","Callyspongia","Porifera","Demospongiae"
"8020","Chalinula","Porifera","Demospongiae"
"8021","Ulmaridae","Cnidaria","Scyphozoa"
"8022","Lucernaria","Cnidaria","Staurozoa"
"8023","Tetraplatia volitans","Cnidaria","Hydrozoa"
"8024","Agalmatidae","Cnidaria","Hydrozoa"
"8025","Pyrosomatida","Chordata","Thaliacea"
"8026","Doliolum nationalis","Chordata","Thaliacea"
"8027","Salpa fusiformis","Chordata","Thaliacea"
"8028","Bathyteuthis","Mollusca","Cephalopoda"
"8029","Bulla","Mollusca","Gastropoda"
"8030","Chama","Mollusca","Bivalvia"
"8031","Cocculina","Mollusca","Gastropoda"
"8032","Acirsa","Mollusca","Gastropoda"
"8033","Kellia","Mollusca","Bivalvia"
"8034","Acesta","Mollusca","Bivalvia"
"8035","Volvarina","Mollusca","Gastropoda"
"8036","Seguenzia","Mollusca","Gastropoda"
"8037","Tricladida","Platyhelminthes",NA
"8038","Trigonostomum","Platyhelminthes",NA
"8039","Hoplopera pusilla","Platyhelminthes",NA
